"Plot Title: MSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","High Range, μS/cm (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","Temp, °F (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)"
2507,08/30/18 02:29:04 PM,33660.5,55183.6,71.53,,,,,,,,,,,,,,,,,,,,,,,,
2508,08/30/18 02:59:04 PM,33660.5,55183.6,71.53,,,,,,,,,,,,,,,,,,,,,,,,
2509,08/30/18 03:29:04 PM,33660.5,55183.6,71.55,,,,,,,,,,,,,,,,,,,,,,,,
2510,08/30/18 03:59:04 PM,33660.5,55183.6,71.56,,,,,,,,,,,,,,,,,,,,,,,,
2511,08/30/18 04:29:04 PM,33660.5,55183.6,71.58,,,,,,,,,,,,,,,,,,,,,,,,
2512,08/30/18 04:59:04 PM,33660.5,55183.6,71.56,,,,,,,,,,,,,,,,,,,,,,,,
2513,08/30/18 05:29:04 PM,33660.5,55183.6,71.58,,,,,,,,,,,,,,,,,,,,,,,,
2514,08/30/18 05:59:04 PM,33660.5,55183.6,71.58,,,,,,,,,,,,,,,,,,,,,,,,
2515,08/30/18 06:29:04 PM,33660.5,55183.6,71.58,,,,,,,,,,,,,,,,,,,,,,,,
2516,08/30/18 06:59:04 PM,33660.5,55183.6,71.60,,,,,,,,,,,,,,,,,,,,,,,,
2517,08/30/18 07:29:04 PM,33660.5,55183.6,71.60,,,,,,,,,,,,,,,,,,,,,,,,
2518,08/30/18 07:59:04 PM,33660.5,55183.6,71.60,,,,,,,,,,,,,,,,,,,,,,,,
2519,08/30/18 08:29:04 PM,33660.5,55183.6,71.62,,,,,,,,,,,,,,,,,,,,,,,,
2520,08/30/18 08:59:04 PM,33660.5,55183.6,71.62,,,,,,,,,,,,,,,,,,,,,,,,
2521,08/30/18 09:29:04 PM,33255.5,55183.6,71.62,,,,,,,,,,,,,,,,,,,,,,,,
2522,08/30/18 09:59:04 PM,32027.9,55183.6,71.65,,,,,,,,,,,,,,,,,,,,,,,,
2523,08/30/18 10:29:04 PM,29022.9,55183.6,71.65,,,,,,,,,,,,,,,,,,,,,,,,
2524,08/30/18 10:59:04 PM,29854.9,55183.6,71.67,,,,,,,,,,,,,,,,,,,,,,,,
2525,08/30/18 11:29:04 PM,32597.0,55183.6,71.67,,,,,,,,,,,,,,,,,,,,,,,,
2526,08/30/18 11:59:04 PM,30600.0,55183.6,71.67,,,,,,,,,,,,,,,,,,,,,,,,
2527,08/31/18 12:29:04 AM,31052.0,55183.6,71.69,,,,,,,,,,,,,,,,,,,,,,,,
2528,08/31/18 12:59:04 AM,31804.8,55183.6,71.69,,,,,,,,,,,,,,,,,,,,,,,,
2529,08/31/18 01:29:04 AM,29430.4,55183.6,71.71,,,,,,,,,,,,,,,,,,,,,,,,
2530,08/31/18 01:59:04 AM,28895.1,55183.6,71.71,,,,,,,,,,,,,,,,,,,,,,,,
2531,08/31/18 02:29:04 AM,29116.4,55183.6,71.73,,,,,,,,,,,,,,,,,,,,,,,,
2532,08/31/18 02:59:04 AM,32941.2,55183.6,71.73,,,,,,,,,,,,,,,,,,,,,,,,
2533,08/31/18 03:29:04 AM,30138.0,55183.6,71.73,,,,,,,,,,,,,,,,,,,,,,,,
2534,08/31/18 03:59:04 AM,30391.6,55183.6,71.74,,,,,,,,,,,,,,,,,,,,,,,,
2535,08/31/18 04:29:04 AM,32129.2,55183.6,71.74,,,,,,,,,,,,,,,,,,,,,,,,
2536,08/31/18 04:59:04 AM,29670.6,55183.6,71.78,,,,,,,,,,,,,,,,,,,,,,,,
2537,08/31/18 05:29:04 AM,29339.7,55183.6,71.78,,,,,,,,,,,,,,,,,,,,,,,,
2538,08/31/18 05:59:04 AM,31202.4,55183.6,71.80,,,,,,,,,,,,,,,,,,,,,,,,
2539,08/31/18 06:29:04 AM,33660.5,55183.6,71.78,,,,,,,,,,,,,,,,,,,,,,,,
2540,08/31/18 06:59:04 AM,33660.5,55183.6,71.80,,,,,,,,,,,,,,,,,,,,,,,,
2541,08/31/18 07:29:04 AM,33660.5,55183.6,71.80,,,,,,,,,,,,,,,,,,,,,,,,
2542,08/31/18 07:59:04 AM,33660.5,55183.6,71.80,,,,,,,,,,,,,,,,,,,,,,,,
2543,08/31/18 08:29:04 AM,33660.5,55183.6,71.82,,,,,,,,,,,,,,,,,,,,,,,,
2544,08/31/18 08:59:04 AM,33660.5,55183.6,71.82,,,,,,,,,,,,,,,,,,,,,,,,
2545,08/31/18 09:29:04 AM,33660.5,55183.6,71.83,,,,,,,,,,,,,,,,,,,,,,,,
2546,08/31/18 09:59:04 AM,33660.5,55183.6,71.83,,,,,,,,,,,,,,,,,,,,,,,,
2547,08/31/18 10:29:04 AM,32977.7,55183.6,71.83,,,,,,,,,,,,,,,,,,,,,,,,
2548,08/31/18 10:59:04 AM,33660.5,55183.6,71.83,,,,,,,,,,,,,,,,,,,,,,,,
2549,08/31/18 11:29:04 AM,33660.5,55183.6,71.83,,,,,,,,,,,,,,,,,,,,,,,,
2550,08/31/18 11:59:04 AM,33660.5,55183.6,71.83,,,,,,,,,,,,,,,,,,,,,,,,
2551,08/31/18 12:29:04 PM,33660.5,55183.6,71.83,,,,,,,,,,,,,,,,,,,,,,,,
2552,08/31/18 12:59:04 PM,33660.5,55183.6,71.85,,,,,,,,,,,,,,,,,,,,,,,,
2553,08/31/18 01:29:04 PM,33660.5,55183.6,71.85,,,,,,,,,,,,,,,,,,,,,,,,
2554,08/31/18 01:59:04 PM,33660.5,55183.6,71.85,,,,,,,,,,,,,,,,,,,,,,,,
2555,08/31/18 02:29:04 PM,33660.5,55183.6,71.85,,,,,,,,,,,,,,,,,,,,,,,,
2556,08/31/18 02:59:04 PM,33660.5,55183.6,71.85,,,,,,,,,,,,,,,,,,,,,,,,
2557,08/31/18 03:29:04 PM,33660.5,55183.6,71.85,,,,,,,,,,,,,,,,,,,,,,,,
2558,08/31/18 03:59:04 PM,33660.5,55183.6,71.85,,,,,,,,,,,,,,,,,,,,,,,,
2559,08/31/18 04:29:04 PM,32460.2,55183.6,71.87,,,,,,,,,,,,,,,,,,,,,,,,
2560,08/31/18 04:59:04 PM,33660.5,55183.6,71.85,,,,,,,,,,,,,,,,,,,,,,,,
2561,08/31/18 05:29:04 PM,33660.5,55183.6,71.85,,,,,,,,,,,,,,,,,,,,,,,,
2562,08/31/18 05:59:04 PM,33660.5,55183.6,71.87,,,,,,,,,,,,,,,,,,,,,,,,
2563,08/31/18 06:29:04 PM,33660.5,55183.6,71.85,,,,,,,,,,,,,,,,,,,,,,,,
2564,08/31/18 06:59:04 PM,33660.5,55183.6,71.85,,,,,,,,,,,,,,,,,,,,,,,,
2565,08/31/18 07:29:04 PM,33660.5,55183.6,71.87,,,,,,,,,,,,,,,,,,,,,,,,
2566,08/31/18 07:59:04 PM,33660.5,55183.6,71.85,,,,,,,,,,,,,,,,,,,,,,,,
2567,08/31/18 08:29:04 PM,33660.5,55183.6,71.87,,,,,,,,,,,,,,,,,,,,,,,,
2568,08/31/18 08:59:04 PM,33660.5,55183.6,71.87,,,,,,,,,,,,,,,,,,,,,,,,
2569,08/31/18 09:29:04 PM,33660.5,55183.6,71.89,,,,,,,,,,,,,,,,,,,,,,,,
2570,08/31/18 09:59:04 PM,33660.5,55183.6,71.89,,,,,,,,,,,,,,,,,,,,,,,,
2571,08/31/18 10:29:04 PM,33660.5,55183.6,71.92,,,,,,,,,,,,,,,,,,,,,,,,
2572,08/31/18 10:59:04 PM,33660.5,55183.6,71.94,,,,,,,,,,,,,,,,,,,,,,,,
2573,08/31/18 11:29:04 PM,33660.5,55183.6,71.96,,,,,,,,,,,,,,,,,,,,,,,,
2574,08/31/18 11:59:04 PM,33660.5,55183.6,71.98,,,,,,,,,,,,,,,,,,,,,,,,
2575,09/01/18 12:29:04 AM,33660.5,55183.6,72.00,,,,,,,,,,,,,,,,,,,,,,,,
2576,09/01/18 12:59:04 AM,33660.5,55183.6,72.01,,,,,,,,,,,,,,,,,,,,,,,,
2577,09/01/18 01:29:04 AM,16220.7,55183.6,72.01,,,,,,,,,,,,,,,,,,,,,,,,
2578,09/01/18 01:59:04 AM,33660.5,55183.6,72.01,,,,,,,,,,,,,,,,,,,,,,,,
2579,09/01/18 02:29:04 AM,33660.5,55183.6,72.05,,,,,,,,,,,,,,,,,,,,,,,,
2580,09/01/18 02:59:04 AM,33660.5,55183.6,72.05,,,,,,,,,,,,,,,,,,,,,,,,
2581,09/01/18 03:29:04 AM,33660.5,55183.6,72.05,,,,,,,,,,,,,,,,,,,,,,,,
2582,09/01/18 03:59:04 AM,33660.5,55183.6,72.05,,,,,,,,,,,,,,,,,,,,,,,,
2583,09/01/18 04:29:04 AM,33660.5,55183.6,72.07,,,,,,,,,,,,,,,,,,,,,,,,
2584,09/01/18 04:59:04 AM,33660.5,55183.6,72.07,,,,,,,,,,,,,,,,,,,,,,,,
2585,09/01/18 05:29:04 AM,33660.5,55183.6,72.07,,,,,,,,,,,,,,,,,,,,,,,,
2586,09/01/18 05:59:04 AM,33660.5,55183.6,72.07,,,,,,,,,,,,,,,,,,,,,,,,
2587,09/01/18 06:29:04 AM,33660.5,55183.6,72.09,,,,,,,,,,,,,,,,,,,,,,,,
2588,09/01/18 06:59:04 AM,33660.5,55183.6,72.09,,,,,,,,,,,,,,,,,,,,,,,,
2589,09/01/18 07:29:04 AM,33660.5,55183.6,72.10,,,,,,,,,,,,,,,,,,,,,,,,
2590,09/01/18 07:59:04 AM,33660.5,55183.6,72.09,,,,,,,,,,,,,,,,,,,,,,,,
2591,09/01/18 08:29:04 AM,33660.5,55183.6,72.10,,,,,,,,,,,,,,,,,,,,,,,,
2592,09/01/18 08:59:04 AM,33660.5,55183.6,72.12,,,,,,,,,,,,,,,,,,,,,,,,
2593,09/01/18 09:29:04 AM,33660.5,55183.6,72.12,,,,,,,,,,,,,,,,,,,,,,,,
2594,09/01/18 09:59:04 AM,33660.5,55183.6,72.14,,,,,,,,,,,,,,,,,,,,,,,,
2595,09/01/18 10:29:04 AM,33660.5,55183.6,72.18,,,,,,,,,,,,,,,,,,,,,,,,
2596,09/01/18 10:59:04 AM,33660.5,55183.6,72.18,,,,,,,,,,,,,,,,,,,,,,,,
2597,09/01/18 11:29:04 AM,32424.4,55183.6,72.18,,,,,,,,,,,,,,,,,,,,,,,,
2598,09/01/18 11:59:04 AM,30346.4,55183.6,72.18,,,,,,,,,,,,,,,,,,,,,,,,
2599,09/01/18 12:29:04 PM,33660.5,55183.6,72.19,,,,,,,,,,,,,,,,,,,,,,,,
2600,09/01/18 12:59:04 PM,30250.1,55183.6,72.19,,,,,,,,,,,,,,,,,,,,,,,,
2601,09/01/18 01:29:04 PM,33660.5,55183.6,72.19,,,,,,,,,,,,,,,,,,,,,,,,
2602,09/01/18 01:59:04 PM,33660.5,55183.6,72.21,,,,,,,,,,,,,,,,,,,,,,,,
2603,09/01/18 02:29:04 PM,33660.5,55183.6,72.19,,,,,,,,,,,,,,,,,,,,,,,,
2604,09/01/18 02:59:04 PM,33660.5,55183.6,72.19,,,,,,,,,,,,,,,,,,,,,,,,
2605,09/01/18 03:29:04 PM,33660.5,55183.6,72.19,,,,,,,,,,,,,,,,,,,,,,,,
2606,09/01/18 03:59:04 PM,33660.5,55183.6,72.19,,,,,,,,,,,,,,,,,,,,,,,,
2607,09/01/18 04:29:04 PM,33660.5,55183.6,72.19,,,,,,,,,,,,,,,,,,,,,,,,
2608,09/01/18 04:59:04 PM,33660.5,55183.6,72.19,,,,,,,,,,,,,,,,,,,,,,,,
2609,09/01/18 05:29:04 PM,28333.6,55183.6,72.19,,,,,,,,,,,,,,,,,,,,,,,,
2610,09/01/18 05:59:04 PM,25315.1,55183.6,72.21,,,,,,,,,,,,,,,,,,,,,,,,
2611,09/01/18 06:29:04 PM,17926.8,55183.6,72.21,,,,,,,,,,,,,,,,,,,,,,,,
2612,09/01/18 06:59:04 PM,32144.7,55183.6,72.21,,,,,,,,,,,,,,,,,,,,,,,,
2613,09/01/18 07:29:04 PM,33660.5,55183.6,72.23,,,,,,,,,,,,,,,,,,,,,,,,
2614,09/01/18 07:59:04 PM,33660.5,55183.6,72.23,,,,,,,,,,,,,,,,,,,,,,,,
2615,09/01/18 08:29:04 PM,33660.5,55183.6,72.23,,,,,,,,,,,,,,,,,,,,,,,,
2616,09/01/18 08:59:04 PM,33660.5,55183.6,72.25,,,,,,,,,,,,,,,,,,,,,,,,
2617,09/01/18 09:29:04 PM,33660.5,55183.6,72.25,,,,,,,,,,,,,,,,,,,,,,,,
2618,09/01/18 09:59:04 PM,33660.5,55183.6,72.27,,,,,,,,,,,,,,,,,,,,,,,,
2619,09/01/18 10:29:04 PM,33660.5,55183.6,72.30,,,,,,,,,,,,,,,,,,,,,,,,
2620,09/01/18 10:59:04 PM,33660.5,55183.6,72.32,,,,,,,,,,,,,,,,,,,,,,,,
2621,09/01/18 11:29:04 PM,33660.5,55183.6,72.34,,,,,,,,,,,,,,,,,,,,,,,,
2622,09/01/18 11:59:04 PM,33660.5,55183.6,72.36,,,,,,,,,,,,,,,,,,,,,,,,
2623,09/02/18 12:29:04 AM,33660.5,55183.6,72.36,,,,,,,,,,,,,,,,,,,,,,,,
2624,09/02/18 12:59:04 AM,33660.5,55183.6,72.37,,,,,,,,,,,,,,,,,,,,,,,,
2625,09/02/18 01:29:04 AM,33660.5,55183.6,72.37,,,,,,,,,,,,,,,,,,,,,,,,
2626,09/02/18 01:59:04 AM,33660.5,55183.6,72.37,,,,,,,,,,,,,,,,,,,,,,,,
2627,09/02/18 02:29:04 AM,33660.5,55183.6,72.39,,,,,,,,,,,,,,,,,,,,,,,,
2628,09/02/18 02:59:04 AM,33660.5,55183.6,72.39,,,,,,,,,,,,,,,,,,,,,,,,
2629,09/02/18 03:29:04 AM,33660.5,55183.6,72.39,,,,,,,,,,,,,,,,,,,,,,,,
2630,09/02/18 03:59:04 AM,33660.5,55183.6,72.39,,,,,,,,,,,,,,,,,,,,,,,,
2631,09/02/18 04:29:04 AM,33660.5,55183.6,72.39,,,,,,,,,,,,,,,,,,,,,,,,
2632,09/02/18 04:59:04 AM,33660.5,55183.6,72.39,,,,,,,,,,,,,,,,,,,,,,,,
2633,09/02/18 05:29:04 AM,33660.5,55183.6,72.39,,,,,,,,,,,,,,,,,,,,,,,,
2634,09/02/18 05:59:04 AM,33660.5,55183.6,72.41,,,,,,,,,,,,,,,,,,,,,,,,
2635,09/02/18 06:29:04 AM,33660.5,55183.6,72.41,,,,,,,,,,,,,,,,,,,,,,,,
2636,09/02/18 06:59:04 AM,33660.5,55183.6,72.41,,,,,,,,,,,,,,,,,,,,,,,,
2637,09/02/18 07:29:04 AM,33660.5,55183.6,72.41,,,,,,,,,,,,,,,,,,,,,,,,
2638,09/02/18 07:59:04 AM,33660.5,55183.6,72.41,,,,,,,,,,,,,,,,,,,,,,,,
2639,09/02/18 08:29:04 AM,33660.5,55183.6,72.41,,,,,,,,,,,,,,,,,,,,,,,,
2640,09/02/18 08:59:04 AM,33660.5,55183.6,72.45,,,,,,,,,,,,,,,,,,,,,,,,
2641,09/02/18 09:29:04 AM,33660.5,55183.6,72.46,,,,,,,,,,,,,,,,,,,,,,,,
2642,09/02/18 09:59:04 AM,33660.5,55183.6,72.46,,,,,,,,,,,,,,,,,,,,,,,,
2643,09/02/18 10:29:04 AM,33660.5,55183.6,72.48,,,,,,,,,,,,,,,,,,,,,,,,
2644,09/02/18 10:59:04 AM,33660.5,55183.6,72.48,,,,,,,,,,,,,,,,,,,,,,,,
2645,09/02/18 11:29:04 AM,33660.5,55183.6,72.50,,,,,,,,,,,,,,,,,,,,,,,,
2646,09/02/18 11:59:04 AM,33660.5,55183.6,72.52,,,,,,,,,,,,,,,,,,,,,,,,
2647,09/02/18 12:29:04 PM,33660.5,55183.6,72.52,,,,,,,,,,,,,,,,,,,,,,,,
2648,09/02/18 12:59:04 PM,33660.5,55183.6,72.54,,,,,,,,,,,,,,,,,,,,,,,,
2649,09/02/18 01:29:04 PM,33660.5,55183.6,72.57,,,,,,,,,,,,,,,,,,,,,,,,
2650,09/02/18 01:59:04 PM,33660.5,55183.6,72.57,,,,,,,,,,,,,,,,,,,,,,,,
2651,09/02/18 02:29:04 PM,33660.5,55183.6,72.59,,,,,,,,,,,,,,,,,,,,,,,,
2652,09/02/18 02:59:04 PM,33660.5,55183.6,72.59,,,,,,,,,,,,,,,,,,,,,,,,
2653,09/02/18 03:29:04 PM,33660.5,55183.6,72.61,,,,,,,,,,,,,,,,,,,,,,,,
2654,09/02/18 03:59:04 PM,33660.5,55183.6,72.59,,,,,,,,,,,,,,,,,,,,,,,,
2655,09/02/18 04:29:04 PM,33660.5,55183.6,72.61,,,,,,,,,,,,,,,,,,,,,,,,
2656,09/02/18 04:59:04 PM,33660.5,55183.6,72.61,,,,,,,,,,,,,,,,,,,,,,,,
2657,09/02/18 05:29:04 PM,33660.5,55183.6,72.63,,,,,,,,,,,,,,,,,,,,,,,,
2658,09/02/18 05:59:04 PM,33660.5,55183.6,72.63,,,,,,,,,,,,,,,,,,,,,,,,
2659,09/02/18 06:29:04 PM,33660.5,55183.6,72.64,,,,,,,,,,,,,,,,,,,,,,,,
2660,09/02/18 06:59:04 PM,33660.5,55183.6,72.64,,,,,,,,,,,,,,,,,,,,,,,,
2661,09/02/18 07:29:04 PM,33660.5,55183.6,72.64,,,,,,,,,,,,,,,,,,,,,,,,
2662,09/02/18 07:59:04 PM,33660.5,55183.6,72.66,,,,,,,,,,,,,,,,,,,,,,,,
2663,09/02/18 08:29:04 PM,33660.5,55183.6,72.66,,,,,,,,,,,,,,,,,,,,,,,,
2664,09/02/18 08:59:04 PM,33660.5,55183.6,72.66,,,,,,,,,,,,,,,,,,,,,,,,
2665,09/02/18 09:29:04 PM,33660.5,55183.6,72.70,,,,,,,,,,,,,,,,,,,,,,,,
2666,09/02/18 09:59:04 PM,33660.5,55183.6,72.70,,,,,,,,,,,,,,,,,,,,,,,,
2667,09/02/18 10:29:04 PM,33660.5,55183.6,72.70,,,,,,,,,,,,,,,,,,,,,,,,
2668,09/02/18 10:59:04 PM,33660.5,55183.6,72.72,,,,,,,,,,,,,,,,,,,,,,,,
2669,09/02/18 11:29:04 PM,33660.5,55183.6,72.73,,,,,,,,,,,,,,,,,,,,,,,,
2670,09/02/18 11:59:04 PM,33660.5,55183.6,72.73,,,,,,,,,,,,,,,,,,,,,,,,
2671,09/03/18 12:29:04 AM,33660.5,55183.6,72.75,,,,,,,,,,,,,,,,,,,,,,,,
2672,09/03/18 12:59:04 AM,33660.5,55183.6,72.75,,,,,,,,,,,,,,,,,,,,,,,,
2673,09/03/18 01:29:04 AM,33660.5,55183.6,72.77,,,,,,,,,,,,,,,,,,,,,,,,
2674,09/03/18 01:59:04 AM,33660.5,55183.6,72.79,,,,,,,,,,,,,,,,,,,,,,,,
2675,09/03/18 02:29:04 AM,33660.5,55183.6,72.79,,,,,,,,,,,,,,,,,,,,,,,,
2676,09/03/18 02:59:04 AM,33660.5,55183.6,72.82,,,,,,,,,,,,,,,,,,,,,,,,
2677,09/03/18 03:29:04 AM,33660.5,55183.6,72.82,,,,,,,,,,,,,,,,,,,,,,,,
2678,09/03/18 03:59:04 AM,33660.5,55183.6,72.84,,,,,,,,,,,,,,,,,,,,,,,,
2679,09/03/18 04:29:04 AM,33660.5,55183.6,72.84,,,,,,,,,,,,,,,,,,,,,,,,
2680,09/03/18 04:59:04 AM,33660.5,55183.6,72.84,,,,,,,,,,,,,,,,,,,,,,,,
2681,09/03/18 05:29:04 AM,33660.5,55183.6,72.86,,,,,,,,,,,,,,,,,,,,,,,,
2682,09/03/18 05:59:04 AM,33660.5,55183.6,72.86,,,,,,,,,,,,,,,,,,,,,,,,
2683,09/03/18 06:29:04 AM,33660.5,55183.6,72.86,,,,,,,,,,,,,,,,,,,,,,,,
2684,09/03/18 06:59:04 AM,33660.5,55183.6,72.88,,,,,,,,,,,,,,,,,,,,,,,,
2685,09/03/18 07:29:04 AM,33660.5,55183.6,72.88,,,,,,,,,,,,,,,,,,,,,,,,
2686,09/03/18 07:59:04 AM,33660.5,55183.6,72.88,,,,,,,,,,,,,,,,,,,,,,,,
2687,09/03/18 08:29:04 AM,33660.5,55183.6,72.88,,,,,,,,,,,,,,,,,,,,,,,,
2688,09/03/18 08:59:04 AM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2689,09/03/18 09:29:04 AM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2690,09/03/18 09:59:04 AM,33660.5,55183.6,72.88,,,,,,,,,,,,,,,,,,,,,,,,
2691,09/03/18 10:29:04 AM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2692,09/03/18 10:59:04 AM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2693,09/03/18 11:29:04 AM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2694,09/03/18 11:59:04 AM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2695,09/03/18 12:29:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2696,09/03/18 12:59:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2697,09/03/18 01:29:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2698,09/03/18 01:59:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2699,09/03/18 02:29:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2700,09/03/18 02:59:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2701,09/03/18 03:29:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2702,09/03/18 03:59:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2703,09/03/18 04:29:04 PM,33660.5,55183.6,72.88,,,,,,,,,,,,,,,,,,,,,,,,
2704,09/03/18 04:59:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2705,09/03/18 05:29:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2706,09/03/18 05:59:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2707,09/03/18 06:29:04 PM,33660.5,55183.6,72.88,,,,,,,,,,,,,,,,,,,,,,,,
2708,09/03/18 06:59:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2709,09/03/18 07:29:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2710,09/03/18 07:59:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2711,09/03/18 08:29:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2712,09/03/18 08:59:04 PM,33660.5,55183.6,72.90,,,,,,,,,,,,,,,,,,,,,,,,
2713,09/03/18 09:29:04 PM,33660.5,55183.6,72.91,,,,,,,,,,,,,,,,,,,,,,,,
2714,09/03/18 09:59:04 PM,33660.5,55183.6,72.91,,,,,,,,,,,,,,,,,,,,,,,,
2715,09/03/18 10:29:04 PM,33660.5,55183.6,72.91,,,,,,,,,,,,,,,,,,,,,,,,
2716,09/03/18 10:59:04 PM,33660.5,55183.6,72.91,,,,,,,,,,,,,,,,,,,,,,,,
2717,09/03/18 11:29:04 PM,33660.5,55183.6,72.91,,,,,,,,,,,,,,,,,,,,,,,,
2718,09/03/18 11:59:04 PM,33660.5,55183.6,72.93,,,,,,,,,,,,,,,,,,,,,,,,
2719,09/04/18 12:29:04 AM,33660.5,55183.6,72.93,,,,,,,,,,,,,,,,,,,,,,,,
2720,09/04/18 12:59:04 AM,33660.5,55183.6,72.97,,,,,,,,,,,,,,,,,,,,,,,,
2721,09/04/18 01:29:04 AM,33660.5,55183.6,72.97,,,,,,,,,,,,,,,,,,,,,,,,
2722,09/04/18 01:59:04 AM,33660.5,55183.6,72.99,,,,,,,,,,,,,,,,,,,,,,,,
2723,09/04/18 02:29:04 AM,33660.5,55183.6,72.99,,,,,,,,,,,,,,,,,,,,,,,,
2724,09/04/18 02:59:04 AM,33660.5,55183.6,73.00,,,,,,,,,,,,,,,,,,,,,,,,
2725,09/04/18 03:29:04 AM,33660.5,55183.6,73.02,,,,,,,,,,,,,,,,,,,,,,,,
2726,09/04/18 03:59:04 AM,33660.5,55183.6,73.02,,,,,,,,,,,,,,,,,,,,,,,,
2727,09/04/18 04:29:04 AM,33660.5,55183.6,73.02,,,,,,,,,,,,,,,,,,,,,,,,
2728,09/04/18 04:59:04 AM,33660.5,55183.6,73.04,,,,,,,,,,,,,,,,,,,,,,,,
2729,09/04/18 05:29:04 AM,33660.5,55183.6,73.04,,,,,,,,,,,,,,,,,,,,,,,,
2730,09/04/18 05:59:04 AM,33660.5,55183.6,73.06,,,,,,,,,,,,,,,,,,,,,,,,
2731,09/04/18 06:29:04 AM,33660.5,55183.6,73.06,,,,,,,,,,,,,,,,,,,,,,,,
2732,09/04/18 06:59:04 AM,33660.5,55183.6,73.06,,,,,,,,,,,,,,,,,,,,,,,,
2733,09/04/18 07:29:04 AM,33660.5,55183.6,73.09,,,,,,,,,,,,,,,,,,,,,,,,
2734,09/04/18 07:59:04 AM,33660.5,55183.6,73.09,,,,,,,,,,,,,,,,,,,,,,,,
2735,09/04/18 08:29:04 AM,33660.5,55183.6,73.09,,,,,,,,,,,,,,,,,,,,,,,,
2736,09/04/18 08:59:04 AM,33660.5,55183.6,73.09,,,,,,,,,,,,,,,,,,,,,,,,
2737,09/04/18 09:29:04 AM,33660.5,55183.6,73.11,,,,,,,,,,,,,,,,,,,,,,,,
2738,09/04/18 09:59:04 AM,33660.5,55183.6,73.11,,,,,,,,,,,,,,,,,,,,,,,,
2739,09/04/18 10:29:04 AM,33660.5,55183.6,73.11,,,,,,,,,,,,,,,,,,,,,,,,
2740,09/04/18 10:59:04 AM,33660.5,55183.6,73.11,,,,,,,,,,,,,,,,,,,,,,,,
2741,09/04/18 11:29:04 AM,33660.5,55183.6,73.11,,,,,,,,,,,,,,,,,,,,,,,,
2742,09/04/18 11:59:04 AM,33660.5,55183.6,73.13,,,,,,,,,,,,,,,,,,,,,,,,
2743,09/04/18 12:29:04 PM,33660.5,55183.6,73.13,,,,,,,,,,,,,,,,,,,,,,,,
