"Plot Title: HSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Temp, °C (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)"
2473,08/29/18 08:53:28 PM,3210.2,3406.9,19.87,,,,,,,,
2474,08/29/18 09:23:28 PM,3210.2,3406.9,19.88,,,,,,,,
2475,08/29/18 09:53:28 PM,3209.7,3407.5,19.88,,,,,,,,
2476,08/29/18 10:23:28 PM,3210.2,3408.1,19.88,,,,,,,,
2477,08/29/18 10:53:28 PM,3211.3,3408.1,19.88,,,,,,,,
2478,08/29/18 11:23:28 PM,3211.3,3409.3,19.89,,,,,,,,
2479,08/29/18 11:53:28 PM,3212.4,3408.7,19.89,,,,,,,,
2480,08/30/18 12:23:28 AM,3212.4,3409.3,19.89,,,,,,,,
2481,08/30/18 12:53:28 AM,3212.4,3409.3,19.89,,,,,,,,
2482,08/30/18 01:23:28 AM,3212.4,3409.8,19.91,,,,,,,,
2483,08/30/18 01:53:28 AM,3212.4,3410.4,19.91,,,,,,,,
2484,08/30/18 02:23:28 AM,3213.5,3409.8,19.91,,,,,,,,
2485,08/30/18 02:53:28 AM,3214.0,3411.0,19.92,,,,,,,,
2486,08/30/18 03:23:28 AM,3214.0,3411.0,19.92,,,,,,,,
2487,08/30/18 03:53:28 AM,3214.6,3411.0,19.92,,,,,,,,
2488,08/30/18 04:23:28 AM,3215.1,3411.6,19.93,,,,,,,,
2489,08/30/18 04:53:28 AM,3215.6,3412.8,19.93,,,,,,,,
2490,08/30/18 05:23:28 AM,3215.6,3412.8,19.93,,,,,,,,
2491,08/30/18 05:53:28 AM,3215.1,3412.8,19.94,,,,,,,,
2492,08/30/18 06:23:28 AM,3216.7,3413.9,19.94,,,,,,,,
2493,08/30/18 06:53:28 AM,3216.7,3413.9,19.93,,,,,,,,
2494,08/30/18 07:23:28 AM,3216.7,3413.9,19.94,,,,,,,,
2495,08/30/18 07:53:28 AM,3216.7,3415.1,19.95,,,,,,,,
2496,08/30/18 08:23:28 AM,3217.8,3415.1,19.95,,,,,,,,
2497,08/30/18 08:53:28 AM,3217.8,3415.1,19.95,,,,,,,,
2498,08/30/18 09:23:28 AM,3219.4,3415.7,19.97,,,,,,,,
2499,08/30/18 09:53:28 AM,3219.4,3416.2,19.97,,,,,,,,
2500,08/30/18 10:23:28 AM,3219.4,3416.2,19.97,,,,,,,,
2501,08/30/18 10:53:28 AM,3219.4,3417.4,19.98,,,,,,,,
2502,08/30/18 11:23:28 AM,3221.1,3417.4,19.98,,,,,,,,
2503,08/30/18 11:53:28 AM,3220.5,3417.4,19.98,,,,,,,,
2504,08/30/18 12:23:28 PM,3220.5,3417.4,19.99,,,,,,,,
2505,08/30/18 12:53:28 PM,3221.1,3418.6,19.99,,,,,,,,
2506,08/30/18 01:23:28 PM,3221.1,3418.6,19.99,,,,,,,,
2507,08/30/18 01:53:28 PM,3222.1,3418.6,20.00,,,,,,,,
2508,08/30/18 02:23:28 PM,3222.1,3419.7,20.00,,,,,,,,
2509,08/30/18 02:53:28 PM,3222.1,3419.7,20.00,,,,,,,,
2510,08/30/18 03:23:28 PM,3223.2,3419.7,20.01,,,,,,,,
2511,08/30/18 03:53:28 PM,3223.2,3420.3,20.01,,,,,,,,
2512,08/30/18 04:23:28 PM,3223.8,3420.9,20.01,,,,,,,,
2513,08/30/18 04:53:28 PM,3223.2,3420.9,20.03,,,,,,,,
2514,08/30/18 05:23:28 PM,3224.8,3422.1,20.03,,,,,,,,
2515,08/30/18 05:53:28 PM,3224.8,3422.1,20.03,,,,,,,,
2516,08/30/18 06:23:28 PM,3224.8,3422.1,20.03,,,,,,,,
2517,08/30/18 06:53:28 PM,3224.8,3423.2,20.04,,,,,,,,
2518,08/30/18 07:23:28 PM,3224.8,3423.2,20.04,,,,,,,,
2519,08/30/18 07:53:28 PM,3225.9,3423.8,20.05,,,,,,,,
2520,08/30/18 08:23:28 PM,3226.5,3423.8,20.05,,,,,,,,
2521,08/30/18 08:53:28 PM,3227.6,3423.8,20.05,,,,,,,,
2522,08/30/18 09:23:28 PM,3227.0,3424.4,20.05,,,,,,,,
2523,08/30/18 09:53:28 PM,3227.6,3424.4,20.06,,,,,,,,
2524,08/30/18 10:23:28 PM,3227.6,3424.4,20.06,,,,,,,,
2525,08/30/18 10:53:28 PM,3227.6,3425.0,20.07,,,,,,,,
2526,08/30/18 11:23:28 PM,3227.6,3425.5,20.07,,,,,,,,
2527,08/30/18 11:53:28 PM,3228.1,3425.0,20.07,,,,,,,,
2528,08/31/18 12:23:28 AM,3228.6,3425.5,20.07,,,,,,,,
2529,08/31/18 12:53:28 AM,3228.6,3426.1,20.08,,,,,,,,
2530,08/31/18 01:23:28 AM,3228.6,3426.1,20.08,,,,,,,,
2531,08/31/18 01:53:28 AM,3230.3,3426.7,20.08,,,,,,,,
2532,08/31/18 02:23:28 AM,3228.6,3426.1,20.10,,,,,,,,
2533,08/31/18 02:53:28 AM,3230.3,3426.7,20.10,,,,,,,,
2534,08/31/18 03:23:28 AM,3230.3,3426.7,20.10,,,,,,,,
2535,08/31/18 03:53:28 AM,3230.3,3427.9,20.10,,,,,,,,
2536,08/31/18 04:23:28 AM,3229.7,3427.9,20.10,,,,,,,,
2537,08/31/18 04:53:28 AM,3230.3,3427.9,20.11,,,,,,,,
2538,08/31/18 05:23:28 AM,3231.3,3428.4,20.10,,,,,,,,
2539,08/31/18 05:53:28 AM,3230.3,3429.0,20.11,,,,,,,,
2540,08/31/18 06:23:28 AM,3231.9,3428.4,20.12,,,,,,,,
2541,08/31/18 06:53:28 AM,3231.3,3429.6,20.12,,,,,,,,
2542,08/31/18 07:23:28 AM,3231.9,3429.6,20.12,,,,,,,,
2543,08/31/18 07:53:28 AM,3233.0,3430.8,20.12,,,,,,,,
2544,08/31/18 08:23:28 AM,3232.4,3430.8,20.13,,,,,,,,
2545,08/31/18 08:53:28 AM,3234.0,3430.8,20.13,,,,,,,,
2546,08/31/18 09:23:28 AM,3233.0,3430.8,20.13,,,,,,,,
2547,08/31/18 09:53:28 AM,3234.6,3431.4,20.13,,,,,,,,
2548,08/31/18 10:23:28 AM,3234.0,3431.4,20.13,,,,,,,,
2549,08/31/18 10:53:28 AM,3234.0,3431.9,20.14,,,,,,,,
2550,08/31/18 11:23:28 AM,3234.6,3432.5,20.14,,,,,,,,
2551,08/31/18 11:53:28 AM,3235.7,3432.5,20.16,,,,,,,,
2552,08/31/18 12:23:28 PM,3235.1,3433.1,20.16,,,,,,,,
2553,08/31/18 12:53:28 PM,3235.7,3433.1,20.16,,,,,,,,
2554,08/31/18 01:23:28 PM,3235.1,3433.7,20.16,,,,,,,,
2555,08/31/18 01:53:28 PM,3235.7,3433.1,20.16,,,,,,,,
2556,08/31/18 02:23:28 PM,3235.7,3433.7,20.16,,,,,,,,
2557,08/31/18 02:53:28 PM,3237.3,3434.3,20.17,,,,,,,,
2558,08/31/18 03:23:28 PM,3236.8,3434.3,20.17,,,,,,,,
2559,08/31/18 03:53:28 PM,3236.2,3434.3,20.17,,,,,,,,
2560,08/31/18 04:23:28 PM,3236.8,3434.8,20.17,,,,,,,,
2561,08/31/18 04:53:28 PM,3237.3,3434.8,20.18,,,,,,,,
2562,08/31/18 05:23:28 PM,3238.4,3434.8,20.18,,,,,,,,
2563,08/31/18 05:53:28 PM,3237.8,3435.4,20.18,,,,,,,,
2564,08/31/18 06:23:28 PM,3237.8,3435.4,20.19,,,,,,,,
2565,08/31/18 06:53:28 PM,3238.4,3436.0,20.19,,,,,,,,
2566,08/31/18 07:23:28 PM,3237.8,3436.0,20.19,,,,,,,,
2567,08/31/18 07:53:28 PM,3238.4,3436.6,20.19,,,,,,,,
2568,08/31/18 08:23:28 PM,3239.5,3436.6,20.19,,,,,,,,
2569,08/31/18 08:53:28 PM,3239.5,3437.2,20.20,,,,,,,,
2570,08/31/18 09:23:28 PM,3239.5,3436.6,20.20,,,,,,,,
2571,08/31/18 09:53:28 PM,3239.5,3437.2,20.20,,,,,,,,
2572,08/31/18 10:23:28 PM,3239.5,3437.7,20.20,,,,,,,,
2573,08/31/18 10:53:28 PM,3237.8,3435.4,20.17,,,,,,,,
2574,08/31/18 11:23:28 PM,3261.7,3460.4,20.17,,,,,,,,
2575,08/31/18 11:53:28 PM,3304.6,3505.5,20.20,,,,,,,,
2576,09/01/18 12:23:28 AM,3327.5,3527.4,20.21,,,,,,,,
2577,09/01/18 12:53:28 AM,3334.5,3534.3,20.21,,,,,,,,
2578,09/01/18 01:23:28 AM,3338.4,3537.8,20.21,,,,,,,,
2579,09/01/18 01:53:28 AM,3340.0,3540.6,20.23,,,,,,,,
2580,09/01/18 02:23:28 AM,3342.2,3541.8,20.23,,,,,,,,
2581,09/01/18 02:53:28 AM,3342.7,3542.9,20.23,,,,,,,,
2582,09/01/18 03:23:28 AM,3343.8,3544.1,20.23,,,,,,,,
2583,09/01/18 03:53:28 AM,3342.7,3544.1,20.23,,,,,,,,
2584,09/01/18 04:23:28 AM,3345.4,3544.7,20.24,,,,,,,,
2585,09/01/18 04:53:28 AM,3343.8,3544.1,20.24,,,,,,,,
2586,09/01/18 05:23:28 AM,3345.4,3545.2,20.24,,,,,,,,
2587,09/01/18 05:53:28 AM,3345.4,3545.2,20.24,,,,,,,,
2588,09/01/18 06:23:28 AM,3345.4,3545.8,20.24,,,,,,,,
2589,09/01/18 06:53:28 AM,3345.4,3545.8,20.25,,,,,,,,
2590,09/01/18 07:23:28 AM,3346.5,3545.8,20.25,,,,,,,,
2591,09/01/18 07:53:28 AM,3346.5,3545.2,20.25,,,,,,,,
2592,09/01/18 08:23:28 AM,3346.0,3545.8,20.25,,,,,,,,
2593,09/01/18 08:53:28 AM,3345.4,3546.4,20.25,,,,,,,,
2594,09/01/18 09:23:28 AM,3346.0,3545.8,20.26,,,,,,,,
2595,09/01/18 09:53:28 AM,3345.4,3546.4,20.26,,,,,,,,
2596,09/01/18 10:23:28 AM,3346.5,3545.8,20.26,,,,,,,,
2597,09/01/18 10:53:28 AM,3346.5,3546.4,20.27,,,,,,,,
2598,09/01/18 11:23:28 AM,3345.4,3545.8,20.27,,,,,,,,
2599,09/01/18 11:53:28 AM,3345.4,3545.8,20.27,,,,,,,,
2600,09/01/18 12:23:28 PM,3346.5,3546.4,20.27,,,,,,,,
2601,09/01/18 12:53:28 PM,3346.5,3546.4,20.29,,,,,,,,
2602,09/01/18 01:23:28 PM,3345.4,3545.8,20.29,,,,,,,,
2603,09/01/18 01:53:28 PM,3345.4,3546.4,20.29,,,,,,,,
2604,09/01/18 02:23:28 PM,3346.5,3546.4,20.29,,,,,,,,
2605,09/01/18 02:53:28 PM,3346.5,3545.8,20.30,,,,,,,,
2606,09/01/18 03:23:28 PM,3345.4,3545.8,20.30,,,,,,,,
2607,09/01/18 03:53:28 PM,3346.0,3545.8,20.30,,,,,,,,
2608,09/01/18 04:23:28 PM,3345.4,3546.4,20.30,,,,,,,,
2609,09/01/18 04:53:28 PM,3345.4,3545.2,20.30,,,,,,,,
2610,09/01/18 05:23:28 PM,3345.4,3544.7,20.30,,,,,,,,
2611,09/01/18 05:53:28 PM,3345.4,3544.7,20.30,,,,,,,,
2612,09/01/18 06:23:28 PM,3345.4,3544.7,20.31,,,,,,,,
2613,09/01/18 06:53:28 PM,3345.4,3544.7,20.31,,,,,,,,
2614,09/01/18 07:23:28 PM,3345.4,3544.7,20.32,,,,,,,,
2615,09/01/18 07:53:28 PM,3344.9,3544.7,20.32,,,,,,,,
2616,09/01/18 08:23:28 PM,3343.8,3544.7,20.32,,,,,,,,
2617,09/01/18 08:53:28 PM,3343.8,3543.5,20.32,,,,,,,,
2618,09/01/18 09:23:28 PM,3343.8,3544.1,20.32,,,,,,,,
2619,09/01/18 09:53:28 PM,3343.8,3542.9,20.33,,,,,,,,
2620,09/01/18 10:23:28 PM,3342.7,3543.5,20.32,,,,,,,,
2621,09/01/18 10:53:28 PM,3341.1,3541.2,20.32,,,,,,,,
2622,09/01/18 11:23:28 PM,3341.1,3540.6,20.33,,,,,,,,
2623,09/01/18 11:53:28 PM,3341.1,3540.6,20.32,,,,,,,,
2624,09/02/18 12:23:28 AM,3341.6,3541.2,20.33,,,,,,,,
2625,09/02/18 12:53:28 AM,3341.1,3540.6,20.33,,,,,,,,
2626,09/02/18 01:23:28 AM,3341.1,3541.2,20.35,,,,,,,,
2627,09/02/18 01:53:28 AM,3341.1,3541.8,20.35,,,,,,,,
2628,09/02/18 02:23:28 AM,3341.6,3541.2,20.35,,,,,,,,
2629,09/02/18 02:53:28 AM,3341.6,3541.2,20.35,,,,,,,,
2630,09/02/18 03:23:28 AM,3341.1,3541.2,20.35,,,,,,,,
2631,09/02/18 03:53:28 AM,3341.6,3541.2,20.35,,,,,,,,
2632,09/02/18 04:23:28 AM,3341.6,3541.2,20.36,,,,,,,,
2633,09/02/18 04:53:28 AM,3341.6,3541.8,20.36,,,,,,,,
2634,09/02/18 05:23:28 AM,3342.7,3541.8,20.36,,,,,,,,
2635,09/02/18 05:53:28 AM,3341.1,3541.8,20.37,,,,,,,,
2636,09/02/18 06:23:28 AM,3342.7,3542.4,20.36,,,,,,,,
2637,09/02/18 06:53:28 AM,3342.7,3542.4,20.36,,,,,,,,
2638,09/02/18 07:23:28 AM,3342.7,3542.4,20.37,,,,,,,,
2639,09/02/18 07:53:28 AM,3342.7,3542.4,20.37,,,,,,,,
2640,09/02/18 08:23:28 AM,3342.7,3542.9,20.37,,,,,,,,
2641,09/02/18 08:53:28 AM,3342.7,3542.4,20.38,,,,,,,,
2642,09/02/18 09:23:28 AM,3342.7,3542.4,20.37,,,,,,,,
2643,09/02/18 09:53:28 AM,3342.7,3542.4,20.38,,,,,,,,
2644,09/02/18 10:23:28 AM,3342.7,3542.9,20.38,,,,,,,,
2645,09/02/18 10:53:28 AM,3342.7,3542.9,20.38,,,,,,,,
2646,09/02/18 11:23:28 AM,3343.8,3542.9,20.39,,,,,,,,
2647,09/02/18 11:53:28 AM,3342.7,3542.4,20.38,,,,,,,,
2648,09/02/18 12:23:28 PM,3342.7,3542.9,20.39,,,,,,,,
2649,09/02/18 12:53:28 PM,3342.7,3542.4,20.38,,,,,,,,
2650,09/02/18 01:23:28 PM,3342.7,3542.4,20.40,,,,,,,,
2651,09/02/18 01:53:28 PM,3342.7,3542.9,20.39,,,,,,,,
2652,09/02/18 02:23:28 PM,3342.7,3542.4,20.39,,,,,,,,
2653,09/02/18 02:53:28 PM,3342.7,3542.4,20.39,,,,,,,,
2654,09/02/18 03:23:28 PM,3341.6,3542.4,20.40,,,,,,,,
2655,09/02/18 03:53:28 PM,3342.7,3542.4,20.40,,,,,,,,
2656,09/02/18 04:23:28 PM,3342.7,3542.9,20.40,,,,,,,,
2657,09/02/18 04:53:28 PM,3342.7,3542.9,20.40,,,,,,,,
2658,09/02/18 05:23:28 PM,3342.7,3542.4,20.42,,,,,,,,
2659,09/02/18 05:53:28 PM,3342.2,3542.9,20.42,,,,,,,,
2660,09/02/18 06:23:28 PM,3342.7,3542.4,20.42,,,,,,,,
2661,09/02/18 06:53:28 PM,3342.7,3542.9,20.42,,,,,,,,
2662,09/02/18 07:23:28 PM,3343.3,3542.9,20.42,,,,,,,,
2663,09/02/18 07:53:28 PM,3342.7,3542.4,20.42,,,,,,,,
2664,09/02/18 08:23:28 PM,3343.3,3542.4,20.42,,,,,,,,
2665,09/02/18 08:53:28 PM,3342.7,3542.9,20.43,,,,,,,,
2666,09/02/18 09:23:28 PM,3342.7,3542.9,20.43,,,,,,,,
2667,09/02/18 09:53:28 PM,3343.3,3542.4,20.43,,,,,,,,
2668,09/02/18 10:23:28 PM,3342.7,3542.4,20.43,,,,,,,,
2669,09/02/18 10:53:28 PM,3342.7,3542.4,20.43,,,,,,,,
2670,09/02/18 11:23:28 PM,3341.6,3542.9,20.44,,,,,,,,
2671,09/02/18 11:53:28 PM,3343.3,3542.9,20.43,,,,,,,,
2672,09/03/18 12:23:28 AM,3342.7,3542.4,20.44,,,,,,,,
2673,09/03/18 12:53:28 AM,3342.7,3543.5,20.44,,,,,,,,
2674,09/03/18 01:23:28 AM,3342.7,3542.9,20.44,,,,,,,,
2675,09/03/18 01:53:28 AM,3343.3,3542.9,20.44,,,,,,,,
2676,09/03/18 02:23:28 AM,3343.3,3542.9,20.44,,,,,,,,
2677,09/03/18 02:53:28 AM,3342.7,3543.5,20.44,,,,,,,,
2678,09/03/18 03:23:28 AM,3342.7,3542.9,20.45,,,,,,,,
2679,09/03/18 03:53:28 AM,3343.3,3542.9,20.45,,,,,,,,
2680,09/03/18 04:23:28 AM,3342.7,3542.9,20.46,,,,,,,,
2681,09/03/18 04:53:28 AM,3343.3,3542.9,20.46,,,,,,,,
2682,09/03/18 05:23:28 AM,3343.3,3543.5,20.46,,,,,,,,
2683,09/03/18 05:53:28 AM,3343.3,3542.9,20.46,,,,,,,,
2684,09/03/18 06:23:28 AM,3344.4,3543.5,20.46,,,,,,,,
2685,09/03/18 06:53:28 AM,3344.4,3543.5,20.46,,,,,,,,
2686,09/03/18 07:23:28 AM,3343.3,3542.9,20.48,,,,,,,,
2687,09/03/18 07:53:28 AM,3343.3,3544.1,20.48,,,,,,,,
2688,09/03/18 08:23:28 AM,3344.4,3544.1,20.48,,,,,,,,
2689,09/03/18 08:53:28 AM,3343.8,3543.5,20.48,,,,,,,,
2690,09/03/18 09:23:28 AM,3344.4,3544.1,20.48,,,,,,,,
2691,09/03/18 09:53:28 AM,3344.4,3543.5,20.48,,,,,,,,
2692,09/03/18 10:23:28 AM,3344.4,3544.1,20.49,,,,,,,,
2693,09/03/18 10:53:28 AM,3344.4,3544.1,20.49,,,,,,,,
2694,09/03/18 11:23:28 AM,3344.4,3544.7,20.48,,,,,,,,
2695,09/03/18 11:53:28 AM,3344.4,3544.1,20.49,,,,,,,,
2696,09/03/18 12:23:28 PM,3343.8,3544.7,20.49,,,,,,,,
2697,09/03/18 12:53:28 PM,3344.4,3544.1,20.49,,,,,,,,
2698,09/03/18 01:23:28 PM,3344.4,3544.1,20.49,,,,,,,,
2699,09/03/18 01:53:28 PM,3344.4,3544.1,20.49,,,,,,,,
2700,09/03/18 02:23:28 PM,3344.4,3544.7,20.50,,,,,,,,
2701,09/03/18 02:53:28 PM,3345.4,3544.7,20.50,,,,,,,,
2702,09/03/18 03:23:28 PM,3344.4,3544.7,20.50,,,,,,,,
2703,09/03/18 03:53:28 PM,3346.0,3544.7,20.50,,,,,,,,
2704,09/03/18 04:23:28 PM,3345.4,3545.2,20.50,,,,,,,,
2705,09/03/18 04:53:28 PM,3345.4,3545.2,20.51,,,,,,,,
2706,09/03/18 05:23:28 PM,3345.4,3545.2,20.51,,,,,,,,
2707,09/03/18 05:53:28 PM,3345.4,3545.2,20.51,,,,,,,,
2708,09/03/18 06:23:28 PM,3346.0,3545.2,20.51,,,,,,,,
2709,09/03/18 06:53:28 PM,3345.4,3545.2,20.51,,,,,,,,
2710,09/03/18 07:23:28 PM,3346.0,3545.8,20.52,,,,,,,,
2711,09/03/18 07:53:28 PM,3346.0,3545.8,20.52,,,,,,,,
2712,09/03/18 08:23:28 PM,3345.4,3545.8,20.52,,,,,,,,
2713,09/03/18 08:53:28 PM,3346.0,3545.8,20.52,,,,,,,,
2714,09/03/18 09:23:28 PM,3345.4,3545.2,20.52,,,,,,,,
2715,09/03/18 09:53:28 PM,3345.4,3546.4,20.52,,,,,,,,
2716,09/03/18 10:23:28 PM,3345.4,3546.4,20.52,,,,,,,,
2717,09/03/18 10:53:28 PM,3345.4,3545.8,20.52,,,,,,,,
2718,09/03/18 11:23:28 PM,3347.1,3547.0,20.52,,,,,,,,
2719,09/03/18 11:53:28 PM,3346.5,3546.4,20.54,,,,,,,,
2720,09/04/18 12:23:28 AM,3346.0,3546.4,20.54,,,,,,,,
2721,09/04/18 12:53:28 AM,3346.0,3546.4,20.54,,,,,,,,
2722,09/04/18 01:23:28 AM,3346.5,3546.4,20.54,,,,,,,,
2723,09/04/18 01:53:28 AM,3346.0,3546.4,20.54,,,,,,,,
2724,09/04/18 02:23:28 AM,3345.4,3545.8,20.55,,,,,,,,
2725,09/04/18 02:53:28 AM,3347.1,3546.4,20.55,,,,,,,,
2726,09/04/18 03:23:28 AM,3346.5,3546.4,20.55,,,,,,,,
2727,09/04/18 03:53:28 AM,3347.1,3546.4,20.55,,,,,,,,
2728,09/04/18 04:23:28 AM,3345.4,3547.0,20.55,,,,,,,,
2729,09/04/18 04:53:28 AM,3346.5,3546.4,20.55,,,,,,,,
2730,09/04/18 05:23:28 AM,3346.5,3547.0,20.56,,,,,,,,
2731,09/04/18 05:53:28 AM,3346.5,3547.0,20.56,,,,,,,,
2732,09/04/18 06:23:28 AM,3347.1,3547.0,20.56,,,,,,,,
2733,09/04/18 06:53:28 AM,3348.2,3547.0,20.56,,,,,,,,
2734,09/04/18 07:23:28 AM,3347.1,3547.0,20.57,,,,,,,,
2735,09/04/18 07:53:28 AM,3347.1,3547.5,20.57,,,,,,,,
2736,09/04/18 08:23:28 AM,3347.1,3547.0,20.56,,,,,,,,
2737,09/04/18 08:53:28 AM,3347.6,3547.0,20.57,,,,,,,,
2738,09/04/18 09:23:28 AM,3347.6,3547.5,20.57,,,,,,,,
2739,09/04/18 09:53:28 AM,3347.1,3547.0,20.57,,,,,,,,
2740,09/04/18 10:23:28 AM,3348.2,3547.5,20.58,,,,,,,,
2741,09/04/18 10:53:28 AM,3347.1,3547.5,20.58,,,,,,,,
2742,09/04/18 11:23:28 AM,3348.2,3547.5,20.58,,,,,,,,
2743,09/04/18 11:53:28 AM,3348.2,3548.7,20.59,,,,,,,,
2744,09/04/18 12:23:28 PM,3348.2,3548.1,20.59,,,,,,,,
2745,09/04/18 12:53:28 PM,3348.2,3547.5,20.59,,,,,,,,
2746,09/04/18 01:23:28 PM,3348.2,3548.7,20.59,,,,,,,,
2747,09/04/18 01:53:28 PM,3348.7,3548.7,20.59,,,,,,,,
2748,09/04/18 02:23:28 PM,3349.8,3548.7,20.59,,,,,,,,
2749,09/04/18 02:53:28 PM,3348.2,3549.3,20.61,,,,,,,,
2750,09/04/18 03:23:28 PM,3348.7,3549.3,20.61,,,,,,,,
2751,09/04/18 03:53:28 PM,3348.2,3549.3,20.61,,,,,,,,
2752,09/04/18 04:23:28 PM,3349.8,3549.8,20.62,,,,,,,,
2753,09/04/18 04:53:28 PM,3349.8,3549.8,20.61,,,,,,,,
2754,09/04/18 05:23:28 PM,3349.8,3549.8,20.62,,,,,,,,
2755,09/04/18 05:53:28 PM,3349.8,3550.4,20.62,,,,,,,,
2756,09/04/18 06:23:28 PM,3349.8,3550.4,20.62,,,,,,,,
2757,09/04/18 06:53:28 PM,3349.8,3549.8,20.62,,,,,,,,
2758,09/04/18 07:23:28 PM,3349.8,3549.8,20.63,,,,,,,,
2759,09/04/18 07:53:28 PM,3349.8,3550.4,20.63,,,,,,,,
2760,09/04/18 08:23:28 PM,3351.5,3550.4,20.63,,,,,,,,
2761,09/04/18 08:53:28 PM,3350.4,3550.4,20.64,,,,,,,,
2762,09/04/18 09:23:28 PM,3349.8,3551.0,20.64,,,,,,,,
2763,09/04/18 09:53:28 PM,3349.8,3551.0,20.64,,,,,,,,
2764,09/04/18 10:23:28 PM,3350.4,3551.0,20.64,,,,,,,,
2765,09/04/18 10:53:28 PM,3351.5,3551.0,20.64,,,,,,,,
2766,09/04/18 11:23:28 PM,3349.8,3550.4,20.65,,,,,,,,
2767,09/04/18 11:53:28 PM,3351.5,3551.0,20.65,,,,,,,,
2768,09/05/18 12:23:28 AM,3351.5,3551.0,20.65,,,,,,,,
2769,09/05/18 12:53:28 AM,3351.5,3551.0,20.65,,,,,,,,
2770,09/05/18 01:23:28 AM,3351.5,3551.6,20.65,,,,,,,,
2771,09/05/18 01:53:28 AM,3351.5,3551.0,20.65,,,,,,,,
2772,09/05/18 02:23:28 AM,3351.5,3552.1,20.65,,,,,,,,
2773,09/05/18 02:53:28 AM,3352.5,3551.0,20.67,,,,,,,,
2774,09/05/18 03:23:28 AM,3351.5,3551.6,20.67,,,,,,,,
2775,09/05/18 03:53:28 AM,3351.5,3551.6,20.68,,,,,,,,
2776,09/05/18 04:23:28 AM,3351.5,3552.1,20.68,,,,,,,,
2777,09/05/18 04:53:28 AM,3351.5,3551.6,20.67,,,,,,,,
2778,09/05/18 05:23:28 AM,3351.5,3552.1,20.68,,,,,,,,
2779,09/05/18 05:53:28 AM,3351.5,3552.1,20.68,,,,,,,,
2780,09/05/18 06:23:28 AM,3351.5,3552.1,20.69,,,,,,,,
2781,09/05/18 06:53:28 AM,3351.5,3552.1,20.68,,,,,,,,
2782,09/05/18 07:23:28 AM,3352.5,3552.1,20.69,,,,,,,,
2783,09/05/18 07:53:28 AM,3351.5,3552.1,20.69,,,,,,,,
2784,09/05/18 08:23:28 AM,3352.5,3552.7,20.69,,,,,,,,
2785,09/05/18 08:53:28 AM,3352.5,3553.3,20.69,,,,,,,,
2786,09/05/18 09:23:28 AM,3352.5,3552.7,20.70,,,,,,,,
2787,09/05/18 09:53:28 AM,3352.5,3553.3,20.70,,,,,,,,
2788,09/05/18 10:23:28 AM,3352.5,3552.7,20.70,,,,,,,,
2789,09/05/18 10:53:28 AM,3354.2,3552.7,20.71,,,,,,,,
2790,09/05/18 11:23:28 AM,3352.5,3553.3,20.70,,,,,,,,
2791,09/05/18 11:53:28 AM,3352.5,3553.3,20.70,,,,,,,,
2792,09/05/18 12:23:28 PM,3352.5,3553.3,20.71,,,,,,,,
2793,09/05/18 12:53:28 PM,3354.2,3553.3,20.71,,,,,,,,
2794,09/05/18 01:23:28 PM,3353.1,3553.3,20.71,,,,,,,,
2795,09/05/18 01:53:28 PM,3354.2,3553.3,20.73,,,,,,,,
2796,09/05/18 02:23:28 PM,3352.5,3553.9,20.73,,,,,,,,
2797,09/05/18 02:53:28 PM,3353.6,3553.9,20.73,,,,,,,,
2798,09/05/18 03:23:28 PM,3354.2,3553.9,20.73,,,,,,,,
2799,09/05/18 03:53:28 PM,3354.2,3553.9,20.74,,,,,,,,
2800,09/05/18 04:23:28 PM,3354.2,3554.4,20.74,,,,,,,,
2801,09/05/18 04:53:28 PM,3352.5,3554.4,20.74,,,,,,,,
2802,09/05/18 05:23:28 PM,3354.2,3553.9,20.74,,,,,,,,
2803,09/05/18 05:53:28 PM,3354.2,3554.4,20.74,,,,,,,,
2804,09/05/18 06:23:28 PM,3354.2,3555.0,20.75,,,,,,,,
2805,09/05/18 06:53:28 PM,3354.2,3555.0,20.75,,,,,,,,
2806,09/05/18 07:23:28 PM,3354.2,3555.0,20.75,,,,,,,,
2807,09/05/18 07:53:28 PM,3354.2,3555.0,20.75,,,,,,,,
2808,09/05/18 08:23:28 PM,3354.2,3555.6,20.75,,,,,,,,
2809,09/05/18 08:53:28 PM,3354.2,3555.0,20.75,,,,,,,,
2810,09/05/18 09:23:28 PM,3354.2,3555.0,20.75,,,,,,,,
2811,09/05/18 09:53:28 PM,3355.3,3555.6,20.76,,,,,,,,
2812,09/05/18 10:23:28 PM,3354.2,3555.0,20.76,,,,,,,,
2813,09/05/18 10:53:28 PM,3355.3,3555.0,20.76,,,,,,,,
